datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt
2021-08-17,08:00,08:15,Margareten,24,42,66
2021-08-17,08:15,08:30,Margareten,27,57,84
2021-08-17,08:30,08:45,Margareten,44,74,118
2021-08-17,08:45,09:00,Margareten,18,58,76
2021-08-17,09:00,09:15,Margareten,23,35,58
2021-08-17,09:15,09:30,Margareten,15,39,54
2021-08-17,09:30,09:45,Margareten,24,27,51
2021-08-17,09:45,10:00,Margareten,19,32,51
2021-08-17,10:00,10:15,Margareten,19,30,49
2021-08-17,10:15,10:30,Margareten,16,24,40
2021-08-17,10:30,10:45,Margareten,18,28,46
2021-08-17,10:45,11:00,Margareten,9,18,27
2021-08-17,11:00,11:15,Margareten,28,25,53
2021-08-17,11:15,11:30,Margareten,13,20,33
2021-08-17,11:30,11:45,Margareten,26,22,48
2021-08-17,11:45,12:00,Margareten,21,29,50
2021-08-17,12:00,12:15,Margareten,32,25,57
2021-08-17,12:15,12:30,Margareten,30,38,68
2021-08-17,12:30,12:45,Margareten,26,29,55
2021-08-17,12:45,13:00,Margareten,27,20,47
2021-08-17,13:00,13:15,Margareten,32,12,44
2021-08-17,13:15,13:30,Margareten,25,19,44
2021-08-17,13:30,13:45,Margareten,20,18,38
2021-08-17,13:45,14:00,Margareten,24,32,56
2021-08-17,14:00,14:15,Margareten,29,30,59
2021-08-17,14:15,14:30,Margareten,36,31,67
2021-08-17,14:30,14:45,Margareten,24,28,52
2021-08-17,14:45,15:00,Margareten,21,25,46
2021-08-17,15:00,15:15,Margareten,32,24,56
2021-08-17,15:15,15:30,Margareten,30,36,66
2021-08-17,15:30,15:45,Margareten,24,36,60
2021-08-17,15:45,16:00,Margareten,36,39,75
2021-08-17,16:00,16:15,Margareten,36,40,76
2021-08-17,16:15,16:30,Margareten,48,30,78
2021-08-17,16:30,16:45,Margareten,38,42,80
2021-08-17,16:45,17:00,Margareten,53,31,84
2021-08-17,17:00,17:15,Margareten,53,39,92
2021-08-17,17:15,17:30,Margareten,60,46,106
2021-08-17,17:30,17:45,Margareten,49,36,85
2021-08-17,17:45,18:00,Margareten,70,44,114
2021-08-17,18:00,18:15,Margareten,48,58,106
2021-08-17,18:15,18:30,Margareten,66,50,116
2021-08-17,18:30,18:45,Margareten,67,33,100
2021-08-17,18:45,19:00,Margareten,59,36,95
2021-08-17,19:00,19:15,Margareten,51,32,83
2021-08-17,19:15,19:30,Margareten,44,30,74
2021-08-17,19:30,19:45,Margareten,52,33,85
2021-08-17,19:45,20:00,Margareten,47,30,77
2021-08-17,20:00,20:15,Margareten,37,15,52
2021-08-17,20:15,20:30,Margareten,24,27,51
2021-08-17,20:30,20:45,Margareten,19,25,44
2021-08-17,20:45,21:00,Margareten,20,7,27
2021-08-17,21:00,21:15,Margareten,15,13,28
2021-08-17,21:15,21:30,Margareten,30,8,38
2021-08-17,21:30,21:45,Margareten,24,8,32
2021-08-17,21:45,22:00,Margareten,15,6,21
2021-08-17,22:00,22:15,Margareten,25,8,33
2021-08-17,22:15,22:30,Margareten,17,14,31
2021-08-17,22:30,22:45,Margareten,19,6,25
2021-08-17,22:45,23:00,Margareten,11,9,20
2021-08-17,23:00,23:15,Margareten,13,5,18
2021-08-17,23:15,23:30,Margareten,6,11,17
2021-08-17,23:30,23:45,Margareten,12,4,16
2021-08-17,23:45,00:00,Margareten,6,2,8
2021-08-18,00:00,00:15,Margareten,9,3,12
2021-08-18,00:15,00:30,Margareten,1,1,2
2021-08-18,00:30,00:45,Margareten,1,1,2
2021-08-18,00:45,01:00,Margareten,0,1,1
2021-08-18,01:00,01:15,Margareten,3,0,3
2021-08-18,01:15,01:30,Margareten,2,0,2
2021-08-18,01:30,01:45,Margareten,0,0,0
2021-08-18,01:45,02:00,Margareten,1,1,2
2021-08-18,02:00,02:15,Margareten,2,0,2
2021-08-18,02:15,02:30,Margareten,2,1,3
2021-08-18,02:30,02:45,Margareten,0,0,0
2021-08-18,02:45,03:00,Margareten,1,0,1
2021-08-18,03:00,03:15,Margareten,0,0,0
2021-08-18,03:15,03:30,Margareten,0,0,0
2021-08-18,03:30,03:45,Margareten,1,0,1
2021-08-18,03:45,04:00,Margareten,1,0,1
2021-08-18,04:00,04:15,Margareten,1,2,3
2021-08-18,04:15,04:30,Margareten,0,1,1
2021-08-18,04:30,04:45,Margareten,0,2,2
2021-08-18,04:45,05:00,Margareten,2,0,2
2021-08-18,05:00,05:15,Margareten,1,2,3
2021-08-18,05:15,05:30,Margareten,1,2,3
2021-08-18,05:30,05:45,Margareten,2,7,9
2021-08-18,05:45,06:00,Margareten,4,4,8
2021-08-18,06:00,06:15,Margareten,0,12,12
2021-08-18,06:15,06:30,Margareten,2,13,15
2021-08-18,06:30,06:45,Margareten,9,12,21
2021-08-18,06:45,07:00,Margareten,7,17,24
2021-08-18,07:00,07:15,Margareten,5,26,31
2021-08-18,07:15,07:30,Margareten,13,28,41
2021-08-18,07:30,07:45,Margareten,12,33,45
2021-08-18,07:45,08:00,Margareten,16,24,40
2021-08-18,08:00,08:15,Margareten,9,42,51
2021-08-18,08:15,08:30,Margareten,20,42,62
2021-08-18,08:30,08:45,Margareten,28,58,86
2021-08-18,08:45,09:00,Margareten,20,41,61
2021-08-18,09:00,09:15,Margareten,16,42,58
2021-08-18,09:15,09:30,Margareten,23,25,48
2021-08-18,09:30,09:45,Margareten,17,34,51
2021-08-18,09:45,10:00,Margareten,19,28,47
2021-08-18,10:00,10:15,Margareten,15,36,51
2021-08-18,10:15,10:30,Margareten,14,34,48
2021-08-18,10:30,10:45,Margareten,15,20,35
2021-08-18,10:45,11:00,Margareten,17,36,53
2021-08-18,11:00,11:15,Margareten,20,22,42
2021-08-18,11:15,11:30,Margareten,23,13,36
2021-08-18,11:30,11:45,Margareten,23,25,48
2021-08-18,11:45,12:00,Margareten,18,21,39
2021-08-18,12:00,12:15,Margareten,26,34,60
2021-08-18,12:15,12:30,Margareten,25,19,44
2021-08-18,12:30,12:45,Margareten,20,16,36
2021-08-18,12:45,13:00,Margareten,19,15,34
2021-08-18,13:00,13:15,Margareten,26,29,55
2021-08-18,13:15,13:30,Margareten,24,22,46
2021-08-18,13:30,13:45,Margareten,22,17,39
2021-08-18,13:45,14:00,Margareten,21,30,51
2021-08-18,14:00,14:15,Margareten,18,16,34
2021-08-18,14:15,14:30,Margareten,28,19,47
2021-08-18,14:30,14:45,Margareten,23,26,49
2021-08-18,14:45,15:00,Margareten,35,25,60
2021-08-18,15:00,15:15,Margareten,35,17,52
2021-08-18,15:15,15:30,Margareten,30,36,66
2021-08-18,15:30,15:45,Margareten,37,29,66
2021-08-18,15:45,16:00,Margareten,33,19,52
2021-08-18,16:00,16:15,Margareten,32,38,70
2021-08-18,16:15,16:30,Margareten,32,29,61
2021-08-18,16:30,16:45,Margareten,45,24,69
2021-08-18,16:45,17:00,Margareten,42,23,65
2021-08-18,17:00,17:15,Margareten,33,43,76
2021-08-18,17:15,17:30,Margareten,50,34,84
2021-08-18,17:30,17:45,Margareten,45,37,82
2021-08-18,17:45,18:00,Margareten,56,42,98
2021-08-18,18:00,18:15,Margareten,48,43,91
2021-08-18,18:15,18:30,Margareten,55,45,100
2021-08-18,18:30,18:45,Margareten,50,45,95
2021-08-18,18:45,19:00,Margareten,67,37,104
2021-08-18,19:00,19:15,Margareten,46,44,90
2021-08-18,19:15,19:30,Margareten,45,38,83
2021-08-18,19:30,19:45,Margareten,49,35,84
2021-08-18,19:45,20:00,Margareten,35,16,51
2021-08-18,20:00,20:15,Margareten,40,29,69
2021-08-18,20:15,20:30,Margareten,35,30,65
2021-08-18,20:30,20:45,Margareten,31,16,47
2021-08-18,20:45,21:00,Margareten,27,17,44
2021-08-18,21:00,21:15,Margareten,17,17,34
2021-08-18,21:15,21:30,Margareten,24,12,36
2021-08-18,21:30,21:45,Margareten,20,19,39
2021-08-18,21:45,22:00,Margareten,16,10,26
2021-08-18,22:00,22:15,Margareten,18,11,29
2021-08-18,22:15,22:30,Margareten,22,6,28
2021-08-18,22:30,22:45,Margareten,32,7,39
2021-08-18,22:45,23:00,Margareten,23,12,35
2021-08-18,23:00,23:15,Margareten,21,6,27
2021-08-18,23:15,23:30,Margareten,10,6,16
2021-08-18,23:30,23:45,Margareten,14,2,16
2021-08-18,23:45,00:00,Margareten,9,1,10
2021-08-19,00:00,00:15,Margareten,6,1,7
2021-08-19,00:15,00:30,Margareten,4,2,6
2021-08-19,00:30,00:45,Margareten,3,0,3
2021-08-19,00:45,01:00,Margareten,2,0,2
2021-08-19,01:00,01:15,Margareten,5,0,5
2021-08-19,01:15,01:30,Margareten,4,1,5
2021-08-19,01:30,01:45,Margareten,2,1,3
2021-08-19,01:45,02:00,Margareten,4,2,6
2021-08-19,02:00,02:15,Margareten,0,0,0
2021-08-19,02:15,02:30,Margareten,1,0,1
2021-08-19,02:30,02:45,Margareten,1,0,1
2021-08-19,02:45,03:00,Margareten,2,0,2
2021-08-19,03:00,03:15,Margareten,0,0,0
2021-08-19,03:15,03:30,Margareten,0,1,1
2021-08-19,03:30,03:45,Margareten,0,0,0
2021-08-19,03:45,04:00,Margareten,0,0,0
2021-08-19,04:00,04:15,Margareten,0,0,0
2021-08-19,04:15,04:30,Margareten,2,2,4
2021-08-19,04:30,04:45,Margareten,0,1,1
2021-08-19,04:45,05:00,Margareten,2,0,2
2021-08-19,05:00,05:15,Margareten,1,3,4
2021-08-19,05:15,05:30,Margareten,4,3,7
2021-08-19,05:30,05:45,Margareten,4,6,10
2021-08-19,05:45,06:00,Margareten,4,8,12
2021-08-19,06:00,06:15,Margareten,3,6,9
2021-08-19,06:15,06:30,Margareten,7,20,27
2021-08-19,06:30,06:45,Margareten,11,11,22
2021-08-19,06:45,07:00,Margareten,7,23,30
2021-08-19,07:00,07:15,Margareten,12,29,41
2021-08-19,07:15,07:30,Margareten,21,27,48
2021-08-19,07:30,07:45,Margareten,13,45,58
2021-08-19,07:45,08:00,Margareten,16,31,47
2021-08-19,08:00,08:15,Margareten,15,51,66
2021-08-19,08:15,08:30,Margareten,24,52,76
2021-08-19,08:30,08:45,Margareten,34,57,91
2021-08-19,08:45,09:00,Margareten,32,40,72
2021-08-19,09:00,09:15,Margareten,15,35,50
2021-08-19,09:15,09:30,Margareten,20,32,52
2021-08-19,09:30,09:45,Margareten,27,36,63
2021-08-19,09:45,10:00,Margareten,18,26,44
2021-08-19,10:00,10:15,Margareten,23,33,56
2021-08-19,10:15,10:30,Margareten,17,20,37
2021-08-19,10:30,10:45,Margareten,20,24,44
2021-08-19,10:45,11:00,Margareten,22,42,64
2021-08-19,11:00,11:15,Margareten,22,21,43
2021-08-19,11:15,11:30,Margareten,26,33,59
2021-08-19,11:30,11:45,Margareten,26,19,45
2021-08-19,11:45,12:00,Margareten,17,31,48
2021-08-19,12:00,12:15,Margareten,30,28,58
2021-08-19,12:15,12:30,Margareten,10,17,27
2021-08-19,12:30,12:45,Margareten,23,31,54
2021-08-19,12:45,13:00,Margareten,20,26,46
2021-08-19,13:00,13:15,Margareten,15,20,35
2021-08-19,13:15,13:30,Margareten,23,21,44
2021-08-19,13:30,13:45,Margareten,26,38,64
2021-08-19,13:45,14:00,Margareten,25,23,48
2021-08-19,14:00,14:15,Margareten,23,24,47
2021-08-19,14:15,14:30,Margareten,45,26,71
2021-08-19,14:30,14:45,Margareten,39,24,63
2021-08-19,14:45,15:00,Margareten,40,32,72
2021-08-19,15:00,15:15,Margareten,39,20,59
2021-08-19,15:15,15:30,Margareten,51,28,79
2021-08-19,15:30,15:45,Margareten,21,30,51
2021-08-19,15:45,16:00,Margareten,33,21,54
2021-08-19,16:00,16:15,Margareten,27,39,66
2021-08-19,16:15,16:30,Margareten,50,36,86
2021-08-19,16:30,16:45,Margareten,38,37,75
2021-08-19,16:45,17:00,Margareten,42,38,80
2021-08-19,17:00,17:15,Margareten,50,53,103
2021-08-19,17:15,17:30,Margareten,43,49,92
2021-08-19,17:30,17:45,Margareten,57,53,110
2021-08-19,17:45,18:00,Margareten,53,61,114
2021-08-19,18:00,18:15,Margareten,54,51,105
2021-08-19,18:15,18:30,Margareten,65,59,124
2021-08-19,18:30,18:45,Margareten,55,57,112
2021-08-19,18:45,19:00,Margareten,73,39,112
2021-08-19,19:00,19:15,Margareten,55,39,94
2021-08-19,19:15,19:30,Margareten,54,49,103
2021-08-19,19:30,19:45,Margareten,57,31,88
2021-08-19,19:45,20:00,Margareten,33,34,67
2021-08-19,20:00,20:15,Margareten,22,30,52
2021-08-19,20:15,20:30,Margareten,36,23,59
2021-08-19,20:30,20:45,Margareten,32,18,50
2021-08-19,20:45,21:00,Margareten,22,18,40
2021-08-19,21:00,21:15,Margareten,33,9,42
2021-08-19,21:15,21:30,Margareten,42,16,58
2021-08-19,21:30,21:45,Margareten,30,9,39
2021-08-19,21:45,22:00,Margareten,25,8,33
2021-08-19,22:00,22:15,Margareten,18,10,28
2021-08-19,22:15,22:30,Margareten,23,15,38
2021-08-19,22:30,22:45,Margareten,17,9,26
2021-08-19,22:45,23:00,Margareten,16,9,25
2021-08-19,23:00,23:15,Margareten,16,4,20
2021-08-19,23:15,23:30,Margareten,15,9,24
2021-08-19,23:30,23:45,Margareten,9,11,20
2021-08-19,23:45,00:00,Margareten,3,4,7
2021-08-20,00:00,00:15,Margareten,7,3,10
2021-08-20,00:15,00:30,Margareten,5,1,6
2021-08-20,00:30,00:45,Margareten,6,1,7
2021-08-20,00:45,01:00,Margareten,7,1,8
2021-08-20,01:00,01:15,Margareten,6,0,6
2021-08-20,01:15,01:30,Margareten,5,1,6
2021-08-20,01:30,01:45,Margareten,9,0,9
2021-08-20,01:45,02:00,Margareten,4,0,4
2021-08-20,02:00,02:15,Margareten,1,2,3
2021-08-20,02:15,02:30,Margareten,0,0,0
2021-08-20,02:30,02:45,Margareten,1,0,1
2021-08-20,02:45,03:00,Margareten,3,0,3
2021-08-20,03:00,03:15,Margareten,0,0,0
2021-08-20,03:15,03:30,Margareten,0,1,1
2021-08-20,03:30,03:45,Margareten,0,0,0
2021-08-20,03:45,04:00,Margareten,2,0,2
2021-08-20,04:00,04:15,Margareten,0,1,1
2021-08-20,04:15,04:30,Margareten,0,2,2
2021-08-20,04:30,04:45,Margareten,2,0,2
2021-08-20,04:45,05:00,Margareten,2,1,3
2021-08-20,05:00,05:15,Margareten,1,2,3
2021-08-20,05:15,05:30,Margareten,0,3,3
2021-08-20,05:30,05:45,Margareten,2,3,5
2021-08-20,05:45,06:00,Margareten,9,10,19
2021-08-20,06:00,06:15,Margareten,4,7,11
2021-08-20,06:15,06:30,Margareten,5,9,14
2021-08-20,06:30,06:45,Margareten,8,17,25
2021-08-20,06:45,07:00,Margareten,8,13,21
2021-08-20,07:00,07:15,Margareten,11,28,39
2021-08-20,07:15,07:30,Margareten,17,27,44
2021-08-20,07:30,07:45,Margareten,11,45,56
2021-08-20,07:45,08:00,Margareten,17,33,50
2021-08-20,08:00,08:15,Margareten,13,31,44
2021-08-20,08:15,08:30,Margareten,19,37,56
2021-08-20,08:30,08:45,Margareten,35,47,82
2021-08-20,08:45,09:00,Margareten,25,45,70
2021-08-20,09:00,09:15,Margareten,17,34,51
2021-08-20,09:15,09:30,Margareten,16,30,46
2021-08-20,09:30,09:45,Margareten,24,27,51
2021-08-20,09:45,10:00,Margareten,31,22,53
2021-08-20,10:00,10:15,Margareten,17,30,47
2021-08-20,10:15,10:30,Margareten,28,25,53
2021-08-20,10:30,10:45,Margareten,18,29,47
2021-08-20,10:45,11:00,Margareten,22,20,42
2021-08-20,11:00,11:15,Margareten,30,26,56
2021-08-20,11:15,11:30,Margareten,17,34,51
2021-08-20,11:30,11:45,Margareten,22,39,61
2021-08-20,11:45,12:00,Margareten,31,41,72
2021-08-20,12:00,12:15,Margareten,31,23,54
2021-08-20,12:15,12:30,Margareten,23,22,45
2021-08-20,12:30,12:45,Margareten,36,40,76
2021-08-20,12:45,13:00,Margareten,32,33,65
2021-08-20,13:00,13:15,Margareten,41,29,70
2021-08-20,13:15,13:30,Margareten,28,23,51
2021-08-20,13:30,13:45,Margareten,36,34,70
2021-08-20,13:45,14:00,Margareten,42,40,82
2021-08-20,14:00,14:15,Margareten,39,15,54
2021-08-20,14:15,14:30,Margareten,39,27,66
2021-08-20,14:30,14:45,Margareten,47,32,79
2021-08-20,14:45,15:00,Margareten,40,27,67
2021-08-20,15:00,15:15,Margareten,41,30,71
2021-08-20,15:15,15:30,Margareten,51,32,83
2021-08-20,15:30,15:45,Margareten,47,41,88
2021-08-20,15:45,16:00,Margareten,33,41,74
2021-08-20,16:00,16:15,Margareten,39,37,76
2021-08-20,16:15,16:30,Margareten,47,52,99
2021-08-20,16:30,16:45,Margareten,44,46,90
2021-08-20,16:45,17:00,Margareten,52,35,87
2021-08-20,17:00,17:15,Margareten,41,49,90
2021-08-20,17:15,17:30,Margareten,54,52,106
2021-08-20,17:30,17:45,Margareten,50,54,104
2021-08-20,17:45,18:00,Margareten,84,54,138
2021-08-20,18:00,18:15,Margareten,53,45,98
2021-08-20,18:15,18:30,Margareten,55,48,103
2021-08-20,18:30,18:45,Margareten,49,45,94
2021-08-20,18:45,19:00,Margareten,66,47,113
2021-08-20,19:00,19:15,Margareten,62,38,100
2021-08-20,19:15,19:30,Margareten,32,47,79
2021-08-20,19:30,19:45,Margareten,38,43,81
2021-08-20,19:45,20:00,Margareten,32,36,68
2021-08-20,20:00,20:15,Margareten,34,30,64
2021-08-20,20:15,20:30,Margareten,33,30,63
2021-08-20,20:30,20:45,Margareten,29,29,58
2021-08-20,20:45,21:00,Margareten,22,18,40
2021-08-20,21:00,21:15,Margareten,24,29,53
2021-08-20,21:15,21:30,Margareten,27,17,44
2021-08-20,21:30,21:45,Margareten,21,16,37
2021-08-20,21:45,22:00,Margareten,28,16,44
2021-08-20,22:00,22:15,Margareten,24,11,35
2021-08-20,22:15,22:30,Margareten,21,8,29
2021-08-20,22:30,22:45,Margareten,20,13,33
2021-08-20,22:45,23:00,Margareten,12,10,22
2021-08-20,23:00,23:15,Margareten,21,15,36
2021-08-20,23:15,23:30,Margareten,23,8,31
2021-08-20,23:30,23:45,Margareten,12,8,20
2021-08-20,23:45,00:00,Margareten,14,8,22
2021-08-21,00:00,00:15,Margareten,11,1,12
2021-08-21,00:15,00:30,Margareten,15,3,18
2021-08-21,00:30,00:45,Margareten,15,2,17
2021-08-21,00:45,01:00,Margareten,7,5,12
2021-08-21,01:00,01:15,Margareten,10,1,11
2021-08-21,01:15,01:30,Margareten,11,5,16
2021-08-21,01:30,01:45,Margareten,4,1,5
2021-08-21,01:45,02:00,Margareten,7,4,11
2021-08-21,02:00,02:15,Margareten,5,7,12
2021-08-21,02:15,02:30,Margareten,0,1,1
2021-08-21,02:30,02:45,Margareten,4,0,4
2021-08-21,02:45,03:00,Margareten,3,0,3
2021-08-21,03:00,03:15,Margareten,0,1,1
2021-08-21,03:15,03:30,Margareten,1,0,1
2021-08-21,03:30,03:45,Margareten,2,0,2
2021-08-21,03:45,04:00,Margareten,1,0,1
2021-08-21,04:00,04:15,Margareten,4,1,5
2021-08-21,04:15,04:30,Margareten,0,1,1
2021-08-21,04:30,04:45,Margareten,1,1,2
2021-08-21,04:45,05:00,Margareten,5,1,6
2021-08-21,05:00,05:15,Margareten,0,2,2
2021-08-21,05:15,05:30,Margareten,1,0,1
2021-08-21,05:30,05:45,Margareten,2,2,4
2021-08-21,05:45,06:00,Margareten,2,3,5
2021-08-21,06:00,06:15,Margareten,2,2,4
2021-08-21,06:15,06:30,Margareten,1,5,6
2021-08-21,06:30,06:45,Margareten,3,4,7
2021-08-21,06:45,07:00,Margareten,3,2,5
2021-08-21,07:00,07:15,Margareten,6,3,9
2021-08-21,07:15,07:30,Margareten,1,9,10
2021-08-21,07:30,07:45,Margareten,8,12,20
2021-08-21,07:45,08:00,Margareten,4,8,12
2021-08-21,08:00,08:15,Margareten,3,12,15
2021-08-21,08:15,08:30,Margareten,18,11,29
2021-08-21,08:30,08:45,Margareten,8,14,22
2021-08-21,08:45,09:00,Margareten,17,18,35
2021-08-21,09:00,09:15,Margareten,17,36,53
2021-08-21,09:15,09:30,Margareten,20,25,45
2021-08-21,09:30,09:45,Margareten,14,24,38
2021-08-21,09:45,10:00,Margareten,14,14,28
2021-08-21,10:00,10:15,Margareten,32,24,56
2021-08-21,10:15,10:30,Margareten,19,51,70
2021-08-21,10:30,10:45,Margareten,26,50,76
2021-08-21,10:45,11:00,Margareten,32,43,75
2021-08-21,11:00,11:15,Margareten,26,39,65
2021-08-21,11:15,11:30,Margareten,35,53,88
2021-08-21,11:30,11:45,Margareten,30,49,79
2021-08-21,11:45,12:00,Margareten,28,37,65
2021-08-21,12:00,12:15,Margareten,32,46,78
2021-08-21,12:15,12:30,Margareten,40,40,80
2021-08-21,12:30,12:45,Margareten,30,35,65
2021-08-21,12:45,13:00,Margareten,36,45,81
2021-08-21,13:00,13:15,Margareten,42,42,84
2021-08-21,13:15,13:30,Margareten,34,49,83
2021-08-21,13:30,13:45,Margareten,33,31,64
2021-08-21,13:45,14:00,Margareten,29,31,60
2021-08-21,14:00,14:15,Margareten,29,27,56
2021-08-21,14:15,14:30,Margareten,24,30,54
2021-08-21,14:30,14:45,Margareten,29,38,67
2021-08-21,14:45,15:00,Margareten,43,38,81
2021-08-21,15:00,15:15,Margareten,19,30,49
2021-08-21,15:15,15:30,Margareten,44,45,89
2021-08-21,15:30,15:45,Margareten,32,33,65
2021-08-21,15:45,16:00,Margareten,46,21,67
2021-08-21,16:00,16:15,Margareten,41,34,75
2021-08-21,16:15,16:30,Margareten,36,39,75
2021-08-21,16:30,16:45,Margareten,48,35,83
2021-08-21,16:45,17:00,Margareten,56,38,94
2021-08-21,17:00,17:15,Margareten,39,35,74
2021-08-21,17:15,17:30,Margareten,49,39,88
2021-08-21,17:30,17:45,Margareten,35,42,77
2021-08-21,17:45,18:00,Margareten,34,44,78
2021-08-21,18:00,18:15,Margareten,40,25,65
2021-08-21,18:15,18:30,Margareten,34,41,75
2021-08-21,18:30,18:45,Margareten,43,42,85
2021-08-21,18:45,19:00,Margareten,48,27,75
2021-08-21,19:00,19:15,Margareten,40,32,72
2021-08-21,19:15,19:30,Margareten,42,39,81
2021-08-21,19:30,19:45,Margareten,47,39,86
2021-08-21,19:45,20:00,Margareten,28,27,55
2021-08-21,20:00,20:15,Margareten,33,40,73
2021-08-21,20:15,20:30,Margareten,33,27,60
2021-08-21,20:30,20:45,Margareten,26,19,45
2021-08-21,20:45,21:00,Margareten,33,24,57
2021-08-21,21:00,21:15,Margareten,28,20,48
2021-08-21,21:15,21:30,Margareten,20,16,36
2021-08-21,21:30,21:45,Margareten,14,21,35
2021-08-21,21:45,22:00,Margareten,27,14,41
2021-08-21,22:00,22:15,Margareten,25,14,39
2021-08-21,22:15,22:30,Margareten,32,14,46
2021-08-21,22:30,22:45,Margareten,12,11,23
2021-08-21,22:45,23:00,Margareten,14,10,24
2021-08-21,23:00,23:15,Margareten,25,5,30
2021-08-21,23:15,23:30,Margareten,28,5,33
2021-08-21,23:30,23:45,Margareten,10,10,20
2021-08-21,23:45,00:00,Margareten,9,4,13
2021-08-22,00:00,00:15,Margareten,15,4,19
2021-08-22,00:15,00:30,Margareten,11,4,15
2021-08-22,00:30,00:45,Margareten,6,9,15
2021-08-22,00:45,01:00,Margareten,9,1,10
2021-08-22,01:00,01:15,Margareten,8,0,8
2021-08-22,01:15,01:30,Margareten,12,6,18
2021-08-22,01:30,01:45,Margareten,7,2,9
2021-08-22,01:45,02:00,Margareten,4,1,5
2021-08-22,02:00,02:15,Margareten,4,4,8
2021-08-22,02:15,02:30,Margareten,3,4,7
2021-08-22,02:30,02:45,Margareten,3,1,4
2021-08-22,02:45,03:00,Margareten,3,1,4
2021-08-22,03:00,03:15,Margareten,1,1,2
2021-08-22,03:15,03:30,Margareten,1,0,1
2021-08-22,03:30,03:45,Margareten,2,0,2
2021-08-22,03:45,04:00,Margareten,1,3,4
2021-08-22,04:00,04:15,Margareten,1,0,1
2021-08-22,04:15,04:30,Margareten,1,0,1
2021-08-22,04:30,04:45,Margareten,0,0,0
2021-08-22,04:45,05:00,Margareten,0,1,1
2021-08-22,05:00,05:15,Margareten,0,0,0
2021-08-22,05:15,05:30,Margareten,1,0,1
2021-08-22,05:30,05:45,Margareten,0,2,2
2021-08-22,05:45,06:00,Margareten,0,2,2
2021-08-22,06:00,06:15,Margareten,1,1,2
2021-08-22,06:15,06:30,Margareten,0,0,0
2021-08-22,06:30,06:45,Margareten,3,0,3
2021-08-22,06:45,07:00,Margareten,4,0,4
2021-08-22,07:00,07:15,Margareten,1,1,2
2021-08-22,07:15,07:30,Margareten,3,3,6
2021-08-22,07:30,07:45,Margareten,0,5,5
2021-08-22,07:45,08:00,Margareten,2,2,4
2021-08-22,08:00,08:15,Margareten,1,1,2
2021-08-22,08:15,08:30,Margareten,1,5,6
2021-08-22,08:30,08:45,Margareten,3,2,5
2021-08-22,08:45,09:00,Margareten,4,6,10
2021-08-22,09:00,09:15,Margareten,6,4,10
2021-08-22,09:15,09:30,Margareten,6,8,14
2021-08-22,09:30,09:45,Margareten,3,5,8
2021-08-22,09:45,10:00,Margareten,9,14,23
2021-08-22,10:00,10:15,Margareten,5,13,18
2021-08-22,10:15,10:30,Margareten,4,13,17
2021-08-22,10:30,10:45,Margareten,12,9,21
2021-08-22,10:45,11:00,Margareten,16,12,28
2021-08-22,11:00,11:15,Margareten,9,25,34
2021-08-22,11:15,11:30,Margareten,13,14,27
2021-08-22,11:30,11:45,Margareten,20,15,35
2021-08-22,11:45,12:00,Margareten,12,20,32
2021-08-22,12:00,12:15,Margareten,13,7,20
2021-08-22,12:15,12:30,Margareten,16,15,31
2021-08-22,12:30,12:45,Margareten,15,4,19
2021-08-22,12:45,13:00,Margareten,17,20,37
2021-08-22,13:00,13:15,Margareten,14,21,35
2021-08-22,13:15,13:30,Margareten,21,23,44
2021-08-22,13:30,13:45,Margareten,20,19,39
2021-08-22,13:45,14:00,Margareten,17,14,31
2021-08-22,14:00,14:15,Margareten,31,22,53
2021-08-22,14:15,14:30,Margareten,20,17,37
2021-08-22,14:30,14:45,Margareten,23,17,40
2021-08-22,14:45,15:00,Margareten,25,25,50
2021-08-22,15:00,15:15,Margareten,15,14,29
2021-08-22,15:15,15:30,Margareten,29,12,41
2021-08-22,15:30,15:45,Margareten,28,21,49
2021-08-22,15:45,16:00,Margareten,23,27,50
2021-08-22,16:00,16:15,Margareten,18,11,29
2021-08-22,16:15,16:30,Margareten,32,12,44
2021-08-22,16:30,16:45,Margareten,19,12,31
2021-08-22,16:45,17:00,Margareten,16,16,32
2021-08-22,17:00,17:15,Margareten,18,15,33
2021-08-22,17:15,17:30,Margareten,13,13,26
2021-08-22,17:30,17:45,Margareten,15,14,29
2021-08-22,17:45,18:00,Margareten,15,24,39
2021-08-22,18:00,18:15,Margareten,9,17,26
2021-08-22,18:15,18:30,Margareten,18,10,28
2021-08-22,18:30,18:45,Margareten,16,12,28
2021-08-22,18:45,19:00,Margareten,11,9,20
2021-08-22,19:00,19:15,Margareten,11,6,17
2021-08-22,19:15,19:30,Margareten,10,8,18
2021-08-22,19:30,19:45,Margareten,11,8,19
2021-08-22,19:45,20:00,Margareten,14,8,22
2021-08-22,20:00,20:15,Margareten,8,9,17
2021-08-22,20:15,20:30,Margareten,9,1,10
2021-08-22,20:30,20:45,Margareten,7,3,10
2021-08-22,20:45,21:00,Margareten,3,7,10
2021-08-22,21:00,21:15,Margareten,6,3,9
2021-08-22,21:15,21:30,Margareten,5,2,7
2021-08-22,21:30,21:45,Margareten,3,6,9
2021-08-22,21:45,22:00,Margareten,6,2,8
